,CL:0000057,CL:0000084,CL:0000115,CL:0000182,CL:0000232,CL:0000235,CL:0000576,CL:0000775,CL:0000786,CL:0000814,CL:0002538,CL:1000398,CL:2000055,CL:0000064,CL:0000097,CL:0000151,CL:0000160,CL:0000192,CL:0000236,CL:0000319,CL:0000624,CL:0000625,CL:0000646,CL:0002320,CL:0005006,CL:1000329,CL:1000330,CL:0000037,CL:0000049,CL:0000094,CL:0000233,CL:0000767,CL:0000784,CL:0000787,CL:0000788,CL:0000860,CL:0000875,CL:0000895,CL:0000897,CL:0000908,CL:0000921,CL:0000980,CL:0002394,CL:0000499,CL:0000815,CL:0000841,CL:0000909,CL:0001044,CL:0001050,CL:0001065,CL:0002393,CL:0002399,CL:0000068,CL:0000185,CL:0000492,CL:0000669,CL:0002138,CL:0002503,CL:0002623,CL:0009005,CL:0000900,CL:0000066,CL:0000312,CL:0000738,CL:0002144,CL:0002543,CL:0002573,CL:0002673,CL:1000413,CL:0000359,CL:0002326,CL:4006000,CL:0000067,CL:0002149,CL:0002366,CL:0000034,CL:0000114,CL:0000129,CL:0000136,CL:0000148,CL:0000287,CL:0000451,CL:0000575,CL:0000636,CL:0000681,CL:0000748,CL:0000764,CL:0002303,CL:0002363,CL:0002585,CL:0002586,CL:1000432,CL:1000436,CL:0000134,CL:0000186,CL:0000187,CL:0000188,CL:0000453,CL:0000794,CL:0000038,CL:0000746,CL:0002548,CL:0010008,CL:0000169,CL:0000171,CL:0000763,CL:0002064,CL:0002079,CL:0002275,CL:0002410,CL:0000019,CL:0000158,CL:0002340,CL:0002341,CL:0000077,CL:0000189,CL:0000190,CL:0000388,CL:0002139,CL:0008011,CL:0000807,CL:0000808,CL:0000823,CL:0000893,CL:0000894,CL:0002038,CL:0002365,CL:0002677,CL:1001428,CL:0000131,CL:0000584,CL:0002071,CL:0002250,CL:0009009,CL:0009011,CL:0009016,CL:0019032,CL:1000320,CL:1001516,CL:0000071,CL:0002062,CL:0002063,CL:0002370,CL:0002598,CL:0017000,CL:1000271,CL:1000331,CL:2000016,CL:0009012,CL:0009017,CL:1000334,CL:1000343,CL:1000495,CL:1001589,CL:0002518
CL:0002139,,0.4464516919865321,,,0.3721896423009027,0.5326346914970717,,,,0.4996128067142066,,,,,0.36196887424033536,,,0.43671936744111645,,,0.4695383184403089,0.4757448634822558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37146244783278853,0.26027507645481124,,,,,,,,0.2037158058654455,,,,0.17343520784093,,,,,,,,,,,,,,,,,,,,,,,,,0.3917393434711911,,,,,,,,,,,,,,,,,,,,,0.31666064087026885,0.8771904332053787,0.8959216894168582,0.41002322896048066,0.0,0.37781935630716684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002144,0.7702446509360046,0.35392559341047547,,,0.4214351080921297,0.6625881969545943,0.8858519690921507,0.8652720539986396,0.6922304858709082,0.5889798897795917,,,,,0.5094901136840428,,,0.7073044618546246,0.5411316034578694,,0.6182517951845856,0.6205934916965464,0.911990073647359,,,,,,,,,0.8423177928367203,0.5690092021622228,0.5204280782963394,0.5739269986713307,0.8466035149294437,0.8057407287206428,,,,,,,,,,,0.828691592173634,0.8347387133722662,0.5623665196838955,0.8199775586705851,,,,0.5400188918508784,0.5955823351342158,0.40106883865272136,1.0,,,,1.0,0.9251609024270062,0.9123268835806463,0.0,0.22314194373747398,0.7685851540975194,0.8605587919204953,0.18071083956312153,0.7821648432069457,,,,,,,,,,,,0.8090286946798103,,,,,,,,,,,,0.3302257774813132,0.5789513966691032,,,,0.6720705866189192,,,,,,,,,,,,,0.8312998991835802,,,0.6392135288657652,0.8522775537544047,0.7599032447958398,0.33920174032362593,0.19902464789935453,0.31341201741114083,0.5356808186014904,0.5166803205764053,0.6018376287389325,0.5243764379788488,0.5942009607649513,0.5653635414616801,0.6931600589150465,0.5378851601952469,0.347921584778548,,,,,,,,,,,0.5879208405979793,0.7887871224536066,0.8364451499041724,0.8702424611943859,0.8989270559474493,0.7824398092179773,0.8496008490969973,0.8583598983591,0.5701033703471521,,,,,,,
CL:0002149,0.6466902425525276,0.7287336550101853,0.7147078213080619,,,0.8187565613998903,,,,0.7220915297015774,,,,,,,,,0.6193913360103972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7255906240193031,0.6472008792898153,,,,,0.09582574036636178,,0.6975784416424824,,,,,,0.7737764267943393,,,0.08252993324023657,0.0,0.7608746614482763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002250,0.7883246822861134,,,,,,0.7743154091516085,0.6327153290495374,0.7608527024776448,,,,,,0.4842109697327871,,0.39030686333806974,,0.5984764432434628,,0.4680318467887249,0.4842310204189917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.589092124820863,0.27010761626206264,0.1714602622120808,0.0,0.3763585537266233,0.04254727122596667,0.29277929210903714,0.45063885999188796,0.4583427289077334,0.36532277365426924,,,,,,,,,,0.23258269148058214,0.3396293222727297,0.4381077992065666,0.415931891438984,0.7875969653591853,0.699360698092504,
CL:0002275,0.44857009937821024,0.4167369657593946,0.38277734116209694,,,,,,0.5814454625149234,0.4811224160452242,,,,,0.8193839447194659,,,,0.47588374020419594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05151147934202972,0.0817658482779726,0.49791094641027356,0.15059637305892193,0.1714515095347341,0.0,0.558321807225634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002303,0.3151353322244854,0.655717583835226,0.36580659647277236,,,0.7786278703012534,0.6978664453846605,,0.5284330683152164,,,,,,0.545389899489018,,,,0.5595406288410647,,0.3991532865764387,0.5345223404594754,,,,,,,,,,,,,,,,,,,,,,0.7361536498239091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3538855676064124,0.3028346269225472,0.798571046717577,0.4529677289566825,0.3407198465844885,0.6618141404349727,0.6797836056515071,0.39970575437841055,0.6895081843953389,0.3611675877169551,0.4502314654783574,0.5361586567005888,0.0,0.5539615445894239,0.5475110933931471,0.5927247123665755,0.417336224240045,0.5348996081622993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002320,0.20874307204072834,0.8363155516811013,0.6993370234169346,,,0.8696827985587852,,0.9212031522328168,0.8449457828564283,,,,,0.8245060382568178,0.773568649566705,0.7608750105297182,0.8557802517880669,0.5070744006003559,0.843618899913668,0.8495783913134564,0.8297590073353622,0.868924788172136,0.6586479410316419,0.0,0.6609028931561535,0.8972791199707632,0.8560788496300039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002326,,0.698009990032522,,,,0.8601057899584016,,,0.7498849637520162,0.7254884482413755,,,,,0.6075801085664089,,,,0.6161502659498886,,,,0.6487490261902373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754344149727826,0.6742174992691263,,,,,,,,,0.8157211899605559,,,0.7207553270428905,0.717670330922308,0.0,0.7997588204049252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002340,0.9152000602127506,0.8744401298799549,1.0,,,0.9986936391759828,0.9778188688767486,0.9263027445982754,,0.9886911468658147,,,,,0.9047038945197983,,,0.9361866680688448,,,,0.9849583179516253,,,,,,,,,,,,,,,,,,,,,,0.8225841642221903,,,,,,,,,,,,,,,,,,0.8856795006621581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8320407757002064,,,,,,0.9262499855176477,,,,,0.7931383528624341,0.6862248754775533,0.0,0.891938111112887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002341,0.6401737151556475,0.6399930348110541,0.6867257117966259,,,0.7755357060458786,0.6750670409541862,0.6432229805573142,,0.6733454202771796,,,,,0.5127822623246512,,,0.6984698897589268,,,,0.6727583859115114,,,,,,,,,,,,,,,,,,,,,,0.36540391099923114,,,,,,,,,,,,,,,,,,0.3240350805156232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5128706880487476,,,,,,0.7486186351367788,,,,,0.3134081764706258,0.4187572899355306,0.6926346835671279,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002363,0.3569937549035584,0.9762193716250551,0.5564760598529787,,,0.9480899873494711,0.9709753849193432,,0.8249166158771786,,,,,,0.9068628072491771,,,,0.9113844113671734,,0.9063024505950807,0.9538166411088866,,,,,,,,,,,,,,,,,,,,,,0.834612313971328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8582227820991197,0.818149743857995,0.9921892781261368,0.825546335632659,0.8237323989879239,0.9220532336417087,0.9244950489062077,0.9016558858097978,0.882120906014105,0.8723968732880452,0.8367207168509166,0.8854198011261939,0.6882727683341673,0.0,0.8366186700119566,0.9103163824562672,0.8966811931208198,0.8032174759488472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002365,0.5069119430470816,,,,0.5055466886381234,0.8929110900159758,0.862717333278638,,0.6995854255573936,0.7241904749232695,,,,,0.6674120353665469,,,,0.5833604891863857,,,0.6346150655945283,,,,,,,,,,,,0.5742639583150911,0.5881920080285278,,,,,,,,,,,,,,,0.5540536980832252,,,,,0.5687382802685005,,0.45310247938128045,,,,,,,,0.6750577053808473,0.5346074713065312,,,0.538414790090028,0.6740945705914684,,,,,,,,,,,,0.7835879944183701,,,,,,,,,,,,,,,,,0.7039531596047395,,,,,,,,,,,,,,,,0.10946244494720693,,0.28817979349368317,,,,0.5530250534239524,0.5680005296301214,0.60303538350166,0.5620485042502584,0.6080019169501039,0.5821358869051517,0.0,0.5759099389762481,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002366,0.7151451040352337,0.9522082617549124,0.7119657867771613,,,0.9638851831175976,,,,0.9496161512663165,,,,,,,,,0.937719216104123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14682197539496655,0.7845083081646269,,,,,0.9142141572499225,,0.9490519703360851,,,,,,0.07154593606656656,,,0.9082054791063586,0.8957434321206164,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002370,0.9457963679301716,,,,,0.6349143195058027,,0.7066375590809774,0.5848118603657029,0.6546523340897042,,,,,,,,0.9393227029949286,0.6050425033399999,,0.6166612647841492,0.6597071533465048,0.4684073580939277,,,,,,,,,0.7075872119223421,0.6215661594445631,,,0.6724161100301836,0.6140290114915157,,,,,,,,,,,0.6587707250189662,0.6686705577797155,,0.6368423704030175,,,,,0.9092332677327161,0.6204822228253452,0.9306196721610356,,,,,,,0.809864753937332,0.8307567017098964,,,0.8186227772871866,0.9325413345600857,,,,,,,,,,,,0.6399604742446847,,,,,,,,,,,,,0.8365504555058337,,,,,,,,,,,,,,,,,0.38700398419431276,,,0.6800652759542815,,,,,,,,,,,,,,,,,,,,,,,,,0.7912616091036155,0.5620877067477255,0.48058988530864377,0.0,0.9131828801085486,0.5292523290056008,0.35056664786910535,0.21037952128848397,0.7541334513393086,,,,,,,
CL:0002393,0.8745335217439264,0.881673134439139,0.5522737082437489,,0.9321194564556332,0.47494459414287143,,0.26408892490841107,0.5298398372889038,0.526745439057978,,,,,0.8553747337923014,,,0.8178811275084948,0.6369702462445702,,0.42663935731541724,0.39095028699078266,0.5300361632363738,,,,,0.5057425298657771,,,0.25845421522119927,0.5788840075499113,0.5576210571770224,0.5789262645265997,0.5938728738780215,0.16075993358379193,0.29614829889165084,0.5697765344958337,0.5786311930312817,,0.5693094881618032,,0.45394480221789213,0.7712988998331106,0.5796818776796131,0.8595798243972044,0.5772427809771081,0.6698574449660715,0.6825467693560884,0.5657655615938298,0.0,0.3171952910460938,,,,0.8152593107183205,0.5334574318282705,0.9102963298022463,,,0.2830743052318976,,,,0.7464225621780397,0.7675583508945207,,,0.7475750454576693,0.8569734413488282,,,,,,,,,,,,0.3536654534176918,,,,,,,,,,,,,0.7226474620495345,,,,,,,,,,,,,,,,,0.5245029507932012,,,0.6420999371393661,,,,,,,,,,,,,,,,,,,,,,,,,0.6784905160118696,0.4749461914012893,0.44802793829409154,0.6229346851160427,0.8328388406891545,0.4103212666517574,0.5194130763518748,0.5534641925754039,0.6738666875832848,,,,,,,
CL:0002394,,0.5044294595730587,0.46319780007180295,,0.63092460930463,0.42804654514079554,0.40159618268708447,0.4992640394670389,0.5794951358997258,0.3865726637295014,,,,,0.6783006813465892,,,0.8708191211440016,0.4672360120813479,,0.22877556465884316,0.13984014575359366,,,,,,0.19151657429833205,0.10580044254777306,0.29959478416971513,0.44971666020339707,0.056352094998176686,0.30424804628299545,0.44199208853667415,0.505460471161211,0.35200625173201566,0.3263207835587183,0.38890033104466304,0.38166239534956614,0.1399471448032241,0.24612941642786004,0.5248317106918414,0.0,0.6575090365809783,0.4395236689728332,0.33131229760764846,0.46832379334349844,0.4245537903810179,0.464747972520848,0.26154608347920694,0.3671080852974732,0.19912955155765713,,,0.8210659293594262,,,,,,0.4831053571074686,0.8945731870318345,,,,,,,,,,,,,,,,,,0.8259700840948703,,,,,,,,,,,,,,,,0.8820501424439295,0.8783549172788319,0.28800722049260624,0.8427425520231759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002399,,0.8222024658250233,0.6012010634136059,,0.8159951894523687,0.40681196702645844,,0.3935432355224815,0.6644796151651667,0.5992246237461409,,,,,0.7952450666328323,,,1.0,0.6610327672432029,,,0.14865717814758267,,,,,,0.3858770546129139,,,0.19129037775686447,,0.38985222242053397,0.6045761947871529,0.6279321058502819,0.26609437335028685,0.13962027105361136,0.5976945189476431,0.5986060658159064,,0.4222964068834994,,0.2205921885925027,0.7598054435297819,0.5915181691353952,0.5741559223363516,0.6012628715715516,0.6402179018676605,0.6502229195169597,0.38676156761487446,0.2882810851499784,0.0,,,1.0,,,,,,0.5824301544654107,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,0.3347554035101235,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002410,0.2285864766743661,0.6251548102247955,0.484968039733634,,,,,,0.691681076668586,0.6058652314755524,,,,,0.9017667721172365,,,,0.7017000328565091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.591066369361575,0.5827274037625346,0.6223952970334046,0.5882503517668111,0.5459208365225485,0.6144568210656094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002503,0.3422131980937272,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,0.8774091168123407,1.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.9613883696396988,1.0,0.0,1.0,1.0,,,,,1.0,1.0,,,1.0,0.6634581799866652,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,0.8677186408484394,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.778441903383158,1.0,1.0,1.0,1.0,,,,,,,
CL:0002518,,,0.6927081879675929,,,1.0,,,,1.0,,,,,,,,,0.9705338576867114,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
CL:0002538,0.660285617572105,0.374804318440904,0.47557810774540704,0.21659353751603547,0.7812408036413052,0.4409246372469704,0.5603033663901203,0.5857932158112759,0.2982614913076481,0.5970084829299587,0.0,0.6232996509019265,0.3557260495018609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002543,0.7049328686933167,0.613120659782457,,,0.3761543065812482,0.7298916400337133,0.8159088438138046,0.8255918278864008,0.7130829293146658,0.6609933047221349,,,,,0.6666364415145769,,,0.829073644976873,0.535630105696147,,0.7514939718864625,0.6285084063004152,0.8631455804864984,,,,,,,,,0.8021084379823508,0.5213655225471051,0.39486780543470723,0.42651273516922766,0.7779481407840657,0.7361104857031622,,,,,,,,,,,0.77937371032652,0.7873278731232487,0.4121533288304938,0.7542830320831289,,,,0.3471362677164628,0.7126313093364507,0.40219534896646875,0.8945522837933907,,,,0.9658386340419421,0.9049636400915942,0.8740777691930822,0.20734973597741285,0.0,0.7517482991820945,0.8474975393618028,0.14710475418638866,0.6760311098428057,0.8726618186272428,0.9149169675964405,,,,,,,,,,0.6856039272083279,,,,,,,,,,,,,0.533662601013096,,,,0.573336455346677,,,,,,,,,,,,,0.7532609754102543,,,0.6769211393939886,,0.5170926019643926,,,,0.3803162785710068,0.37836231254963376,0.371400911410194,0.34134644834955113,0.46603357362181175,0.371122677737938,0.5056012519769947,0.36341128733416084,0.368830225278676,,,,,,,,,,,0.22891037298212322,0.7109622913755661,0.7728434949338964,0.7985596339969222,0.6988408518186476,0.7137659289242765,0.7453325201247176,0.7806889507820775,0.20422867919920074,,,,,,,
CL:0002548,,,,0.9801100182655259,,1.0,,,,,,,,,,,,0.9332888759613562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9646763461737102,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002573,0.6166460592004023,,,,,,,,,,,,,,,,,,,,,,0.5436689669782429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5776571672645547,0.3212126619298304,,,,,0.8001998378963799,0.5652381333651796,0.6273978980563208,0.6150217157183993,0.6228254347488327,0.0,0.23293336007211676,0.5204127683808909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002585,0.6777847727882904,0.8480538022246721,0.586367483129949,,,0.8201198715586135,0.8135441740188896,,0.6706497670948695,,,,,,0.739920197852199,,,,0.6928410585516773,,0.7379495649423229,0.8009829532992252,,,,,,,,,,,,,,,,,,,,,,0.7841513302365395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7266495215793322,0.4309116741921826,0.8478492519226368,0.717551066432529,0.7816595105166592,0.8576330573411688,0.8068284283532767,0.7532196661305731,0.8693983879726299,0.7457637248426067,0.7734906816792176,0.7632930209427461,0.6235516249815822,0.7668776396592376,0.0,0.9094797892732903,0.7677886999022723,0.7474449221581139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002586,0.8205149092271091,1.0,0.7630067571325144,,,0.9951818199525583,0.9829018233528276,,1.0,,,,,,1.0,,,,1.0,,0.9453517190722043,1.0,,,,,,,,,,,,,,,,,,,,,,0.9491271197711464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9340975911463805,0.9697663523280119,1.0,0.9344878538626675,0.4605125119736842,0.9055228826451726,1.0,0.9568994431311122,0.7231682439322182,0.9188844753770979,0.7946392353261118,0.9773009621044568,0.7422316584139806,0.9174825837419893,1.0,0.0,0.9254933598751142,0.8500453382825401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002598,0.3260882152645913,,,,,0.5574429420195924,,0.7012411158237118,0.5492424193800599,0.6199655955779951,,,,,,,,0.15179751689673004,0.5543732768455792,,0.5771832423501698,0.6269786803002871,0.6116232174415058,,,,,,,,,0.6976794570744439,0.5529782859292942,,,0.6617509217030021,0.5884738981936586,,,,,,,,,,,0.6083366707964366,0.6207665695557489,,0.6351323631403328,,,,,0.192710439360198,0.4122000355994669,0.5403961787840565,,,,,,,0.6240372517568579,0.5423237440090486,,,0.562308770072705,0.12150311536188717,,,,,,,,,,,,0.5591195081935374,,,,,,,,,,,,,0.3308516071311022,,,,,,,,,,,,,,,,,0.6430994447282179,,,0.436341973038193,,,,,,,,,,,,,,,,,,,,,,,,,0.45318340522124884,0.5315158037337017,0.5949874844400408,0.6811952261383748,0.0,0.5115846259206139,0.5627229875276358,0.6526108344067613,0.5146792977264445,,,,,,,
CL:0002623,0.8177316329525594,0.28118393593608265,0.5728615136555257,,,0.5081399946164621,0.45095796520655623,0.16631927793780768,0.5621621397224973,0.38189025877378396,,,,,,,,,0.2659465928254219,,0.2965207952779924,0.24678697122413737,0.472434795330638,,0.4210498336378837,,,,,,,,,0.29639308768889494,0.342304344382508,,,,,,,,,,,,,,,,,,0.34352673839537645,0.5081903936182903,0.34010267461571525,0.7913391031525807,0.6175303727216986,0.8544335763250615,0.0,0.4596411873279327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002673,0.5307298974608068,,,,,,,,,,,,,,,,,,,,,,0.5880607067679193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5415620906175102,0.44024190819294023,,,,,0.8216997517384115,0.6318846216418214,0.7553866838580477,0.7071209456773784,0.7210195297098324,0.23919185568197707,0.0,0.6237853581188244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0002677,0.5986583503434832,,,,0.26912824573746225,0.8087385183079252,0.8090209911563373,,0.5919177537350264,0.5130381317765809,,,,,0.28901891607479346,,,,0.25515039558616676,,,0.37234243828457547,,,,,,,,,,,,0.2766767235613323,0.3407965308605434,,,,,,,,,,,,,,,0.35112858475772574,,,,,0.07239499434644378,,0.41790810448137455,,,,,,,,0.49123375079857884,0.3603433914286356,,,0.4309385817485123,0.6068920901672452,,,,,,,,,,,,0.4933647376809871,,,,,,,,,,,,,,,,,0.48326321382912535,,,,,,,,,,,,,,,,0.4855681554512872,,0.46169978060002875,,,,0.2500611548349016,0.14728257248507567,0.2063297174649383,0.0519182569624783,0.38914463872623534,0.058600298822409094,0.5400647601186742,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0005006,0.6774888332696041,0.4237135476835022,0.5063676960652965,,,0.552281252041436,0.5402909276541995,0.5803717715380892,0.44385843649280354,0.4957392794081185,,,,0.5705026652752988,0.2999508723898756,0.30665485117903335,0.6178738279677829,0.4056758692462863,0.3962641341160701,0.47203265487582735,0.43113625191535854,0.5298966919582808,0.23157909373273078,0.5282211735350257,0.0,0.5337139445494246,0.49158118815923074,,,,,,,0.38704102160595116,0.43264294965820915,,,,,,,,,,,,,,,,,,0.20329675439036757,0.5455114459080667,0.47379701289567033,0.6711400122335704,0.4866812620137571,0.8584797512888657,0.42304371747225605,0.13428836074555456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0008011,,0.37172977517515593,,,0.12955046137769027,0.5505019987364912,,,,0.45931251081418745,,,,,0.31955913084205295,,,0.2565857537297345,,,0.41821339210381236,0.42704796089061264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32471180257379,0.14096545629490564,,,,,,,,0.29572165612719853,,,,0.3166883844945265,,,,,,,,,,,,,,,,,,,,,,,,,0.28063411853347103,,,,,,,,,,,,,,,,,,,,,0.14364693462749153,0.7886613688288766,0.825885180549273,0.2832532977540264,0.34828424290280735,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0009005,0.8740197049744934,0.4390141324227644,0.620966840691667,,,0.5254098839563569,0.552944276503569,0.4683489136069719,0.48628327505248603,0.5467984393550425,,,,,,,,,0.44406968573164085,,0.48480882970721423,0.5124732311776156,0.1745387215172554,,0.14028320480329332,,,,,,,,,0.47273165697652414,0.5066751727951642,,,,,,,,,,,,,,,,,,0.19475252769900953,0.574945230846,0.5323272583942732,0.7106640671144676,0.532209015430174,0.8968036403223647,0.4824340960601053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL:0009009,0.8234147084971475,,,,,,0.826467281144485,0.5214663269173716,0.6874959484876785,,,,,,0.44820223750780924,,0.41024597242341015,,0.5102991229559026,,0.3903985681880172,0.3952270458086844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6318993876138258,0.3464330304659482,0.3267412967334751,0.39014136490187223,0.0,0.36532585276831736,0.3848078923248699,0.40201270860731186,0.5004517096961523,0.3007111298431193,,,,,,,,,,,,,,,,
CL:0009011,0.7975498784288716,,,,,,0.8051374521273907,0.48435037489202903,0.7225055698587879,,,,,,0.3287966031018739,,0.2642741404559103,,0.476628256206443,,0.2780130276935271,0.2774755823955785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556408782364953,0.12371744196061316,0.14039445757675453,0.04296712385558859,0.35589736339813743,0.0,0.2785094320819844,0.26706326288468163,0.45139012272069123,0.15839346794176531,,,,,,,,,,,,,,,,
CL:0009012,0.7612359189798615,,,,,,0.7214887991528558,0.6933663164611988,0.6612084527423975,,,,,,0.5038600959404571,,0.46155787024753087,,0.5922094427271509,,0.49549078253475004,0.5420582987689183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5548378141200612,0.2947927433722941,,0.22587234928411593,,,,0.4578727565648014,,0.4536500027865123,,,,,,,,,,0.0,0.24648645575144,0.2249560139594813,0.38835525859602005,0.7048926920551681,0.7360848588503452,
